participant_id,phase_id,condition_id,algorithm,configuration,rating_id,pos,track_id,rating,score,danceability,energy,audio_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
46,3,12,MAUT,7,1,8,2OJ2zdFsH80EpPkSDb0P8y,0.8,-0.788398,0.414,0.511,7,-11.876,0,0.0384,0.088,0.91,0.285,0.0365,130.032
46,3,12,MAUT,7,1,9,3S8MFB68isPbRVgaU0MaIW,0.8,-0.680318,0.44,0.993,2,-3.481,0,0.184,0.0104,0,0.964,0.614,169.77
46,4,13,MAUT,8,0,0,2g3JAKjKruTL40VffoGLmg,0.3,-1.03075,0.447,0.319,5,-11.642,1,0.0283,0.592,0.0385,0.0945,0.133,73.868
46,4,13,MAUT,8,0,1,0FqMZmwe9qJ3nR5FuYpyoY,0.4,-0.907212,0.498,0.984,2,-3.295,1,0.127,0.0369,0.0000296,0.11,0.257,139.712
46,4,13,MAUT,8,0,2,4PwUQ0K5w7O3VGPYo9gbUq,1,-1.58155,0.519,0.939,6,-2.59,0,0.0734,0.000074,0,0.0993,0.381,130.019
46,4,13,MAUT,8,0,3,2s7BoYXz06CoxFyurVTALk,0.9,-0.865867,0.515,0.97,7,-2.417,0,0.0677,0.000937,0.0000784,0.267,0.181,119.958
46,4,13,MAUT,8,0,4,47VSmPTydr0saGjbQGwCeg,0.7,-1.57581,0.395,0.988,11,-4.063,0,0.246,0.000128,0.000244,0.134,0.189,107.684
46,4,13,MAUT,8,0,5,2MvIMgtWyK88OiPi0J8Dg3,1,-2.02964,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093
46,4,13,MAUT,8,0,6,4vCG26vd7hzGdLq84pl1tf,0.8,-1.47991,0.357,0.986,7,-2.266,1,0.102,0.000553,0.0106,0.236,0.543,183.901
46,4,13,MAUT,8,0,7,0dxPHMZTI8TWMYRucsAFNd,0.6,-1.17189,0.349,0.97,6,-2.874,1,0.0892,0.00511,0.0000034,0.0433,0.299,159.785
46,4,13,MAUT,8,0,8,3OuFeFXL7AqwbPhBI2RNrE,0.7,-0.723389,0.586,0.952,1,-2.857,1,0.0769,0.0013,0,0.292,0.347,130.106
46,4,13,MAUT,8,0,9,61mWefnWQOLf90gepjOCb3,1,-2.12825,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772
46,4,13,MAUT,8,1,0,2g3JAKjKruTL40VffoGLmg,0.3,-1.03075,0.447,0.319,5,-11.642,1,0.0283,0.592,0.0385,0.0945,0.133,73.868
46,4,13,MAUT,8,1,1,0FqMZmwe9qJ3nR5FuYpyoY,0.4,-0.907212,0.498,0.984,2,-3.295,1,0.127,0.0369,0.0000296,0.11,0.257,139.712
46,4,13,MAUT,8,1,2,4PwUQ0K5w7O3VGPYo9gbUq,1,-1.58155,0.519,0.939,6,-2.59,0,0.0734,0.000074,0,0.0993,0.381,130.019
46,4,13,MAUT,8,1,3,2s7BoYXz06CoxFyurVTALk,1,-0.865867,0.515,0.97,7,-2.417,0,0.0677,0.000937,0.0000784,0.267,0.181,119.958
46,4,13,MAUT,8,1,4,47VSmPTydr0saGjbQGwCeg,0.9,-1.57581,0.395,0.988,11,-4.063,0,0.246,0.000128,0.000244,0.134,0.189,107.684
46,4,13,MAUT,8,1,5,2MvIMgtWyK88OiPi0J8Dg3,1,-2.02964,0.576,0.989,2,-1.909,1,0.112,0.00252,0.0032,0.0243,0.352,135.093
46,4,13,MAUT,8,1,6,4vCG26vd7hzGdLq84pl1tf,0.9,-1.47991,0.357,0.986,7,-2.266,1,0.102,0.000553,0.0106,0.236,0.543,183.901
46,4,13,MAUT,8,1,7,0dxPHMZTI8TWMYRucsAFNd,0.7,-1.17189,0.349,0.97,6,-2.874,1,0.0892,0.00511,0.0000034,0.0433,0.299,159.785
46,4,13,MAUT,8,1,8,3OuFeFXL7AqwbPhBI2RNrE,0.9,-0.723389,0.586,0.952,1,-2.857,1,0.0769,0.0013,0,0.292,0.347,130.106
46,4,13,MAUT,8,1,9,61mWefnWQOLf90gepjOCb3,1,-2.12825,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772
46,5,14,MAUT,9,0,0,7zAt4tdL44D3VuzsvM0N8n,1,-1.03596,0.487,0.949,2,-4.217,0,0.0798,0.000429,0.0000291,0.231,0.406,110.02
46,5,14,MAUT,9,0,1,3NKbpAGNNUVHGnlZxEo0O9,0.2,-0.0625,0.595,0.346,0,-12.919,1,0.079,0.432,0.0000266,0.0834,0.213,138.855
46,5,14,MAUT,9,0,2,7M8WeoB04edlpGg6fbT1Ex,0.1,-0.199186,0.279,0.52,2,-5.391,1,0.0344,0.394,0,0.333,0.126,68.664
46,5,14,MAUT,9,0,3,61mWefnWQOLf90gepjOCb3,1,-2.51088,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772
46,5,14,MAUT,9,0,4,3MK9jSYbg92Fct9UPD8I1v,0.3,-0.0625,0.566,0.605,0,-5.348,0,0.0459,0.534,0,0.0966,0.322,110.798
46,5,14,MAUT,9,0,5,0INUE1K7cEiE8VH63Rv5RJ,1,-2.58052,0.546,0.971,5,-2.661,0,0.0965,0.000823,0.0000211,0.275,0.383,100.078
46,5,14,MAUT,9,0,6,4G0reXgEs8cCO1cSIrVpdD,0.1,-0.0625,0.78,0.915,0,-3.282,1,0.0764,0.479,0,0.131,0.96,138.968
46,5,14,MAUT,9,0,7,6YPCAug3HHHSrK8COmRXez,0.1,-0.0625,0.503,0.687,0,-6.168,1,0.0269,0.354,0.0000183,0.066,0.345,144.969
46,5,14,MAUT,9,0,8,3a9urnht8HvfFzPwd0ipx6,1,-2.43326,0.369,0.995,0,-2.584,0,0.12,0.000076,0.00589,0.241,0.27,185.985
46,5,14,MAUT,9,0,9,6AhI4njnrPvD0aKAH1FsX6,0.3,-0.1625,0.554,0.947,11,-3.009,0,0.0971,0.018,0.00000277,0.147,0.692,163.206
46,5,14,MAUT,9,1,0,7zAt4tdL44D3VuzsvM0N8n,1,-1.03596,0.487,0.949,2,-4.217,0,0.0798,0.000429,0.0000291,0.231,0.406,110.02
46,5,14,MAUT,9,1,1,3NKbpAGNNUVHGnlZxEo0O9,0.2,-0.0625,0.595,0.346,0,-12.919,1,0.079,0.432,0.0000266,0.0834,0.213,138.855
46,5,14,MAUT,9,1,2,7M8WeoB04edlpGg6fbT1Ex,0.1,-0.199186,0.279,0.52,2,-5.391,1,0.0344,0.394,0,0.333,0.126,68.664
46,5,14,MAUT,9,1,3,61mWefnWQOLf90gepjOCb3,1,-2.51088,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772
46,5,14,MAUT,9,1,4,3MK9jSYbg92Fct9UPD8I1v,0.1,-0.0625,0.566,0.605,0,-5.348,0,0.0459,0.534,0,0.0966,0.322,110.798
46,5,14,MAUT,9,1,5,0INUE1K7cEiE8VH63Rv5RJ,1,-2.58052,0.546,0.971,5,-2.661,0,0.0965,0.000823,0.0000211,0.275,0.383,100.078
46,5,14,MAUT,9,1,6,4G0reXgEs8cCO1cSIrVpdD,0.1,-0.0625,0.78,0.915,0,-3.282,1,0.0764,0.479,0,0.131,0.96,138.968
46,5,14,MAUT,9,1,7,6YPCAug3HHHSrK8COmRXez,0.1,-0.0625,0.503,0.687,0,-6.168,1,0.0269,0.354,0.0000183,0.066,0.345,144.969
46,5,14,MAUT,9,1,8,3a9urnht8HvfFzPwd0ipx6,1,-2.43326,0.369,0.995,0,-2.584,0,0.12,0.000076,0.00589,0.241,0.27,185.985
46,5,14,MAUT,9,1,9,6AhI4njnrPvD0aKAH1FsX6,0.1,-0.1625,0.554,0.947,11,-3.009,0,0.0971,0.018,0.00000277,0.147,0.692,163.206
224,3,12,MAUT,7,0,0,7c1BKBi7bJ3omSCcr20mM5,0.6,-0.114778,0.402,0.693,8,-4.276,1,0.0335,0.492,0.0000204,0.0685,0.262,155.672
224,3,12,MAUT,7,0,1,4IDp1zu5LGwVzrp9j9WjHW,0.5,,0.388,0.365,7,-8.136,1,0.036,0.916,0,0.181,0.261,118.913
224,3,12,MAUT,7,0,2,33fMPjjVBkz6X1xgHTIcwi,0.5,-0.0347874,0.45,0.389,7,-5.174,1,0.031,0.331,0,0.157,0.12,98.949
224,3,12,MAUT,7,0,3,3DQisSEr1TLp9H0BEeKiQS,0.2,-0.514584,0.556,0.529,2,-4.464,1,0.025,0.4,0,0.268,0.308,89.887
224,3,12,MAUT,7,0,4,37miw1ff4zH0LDuFrBvZ4i,0.3,,0.597,0.46,3,-6.941,1,0.0251,0.537,0,0.127,0.217,144.001
224,3,12,MAUT,7,0,5,2Epqce6wM48J6Wnlmhn42c,0.4,-0.286308,0.254,0.42,9,-6.474,1,0.0362,0.735,0,0.147,0.176,203.736
224,3,12,MAUT,7,0,6,7rf5qYeLcmTweyaRmZQYga,0.4,-0.127879,0.416,0.374,9,-6.859,1,0.0342,0.516,0.0000218,0.105,0.245,127.926
224,3,12,MAUT,7,0,7,2aBxt229cbLDOvtL7Xbb9x,0.4,-0.286308,0.649,0.531,4,-8.335,1,0.0363,0.457,0,0.249,0.488,78.946
224,3,12,MAUT,7,0,8,7mne6vl01FpHSn1r1S2BCk,0.2,,0.456,0.422,6,-5.976,1,0.0418,0.687,0,0.555,0.154,109.643
224,3,12,MAUT,7,0,9,3clF26f2wghojVNQHfhM5A,0.2,,0.524,0.617,4,-6.516,0,0.0257,0.194,0,0.284,0.326,80.23
224,3,12,MAUT,7,1,0,7c1BKBi7bJ3omSCcr20mM5,0.3,-0.114778,0.402,0.693,8,-4.276,1,0.0335,0.492,0.0000204,0.0685,0.262,155.672
224,3,12,MAUT,7,1,1,4IDp1zu5LGwVzrp9j9WjHW,0.4,,0.388,0.365,7,-8.136,1,0.036,0.916,0,0.181,0.261,118.913
224,3,12,MAUT,7,1,2,33fMPjjVBkz6X1xgHTIcwi,0.4,-0.0347874,0.45,0.389,7,-5.174,1,0.031,0.331,0,0.157,0.12,98.949
224,3,12,MAUT,7,1,3,3DQisSEr1TLp9H0BEeKiQS,0.2,-0.514584,0.556,0.529,2,-4.464,1,0.025,0.4,0,0.268,0.308,89.887
224,3,12,MAUT,7,1,4,37miw1ff4zH0LDuFrBvZ4i,0.2,,0.597,0.46,3,-6.941,1,0.0251,0.537,0,0.127,0.217,144.001
224,3,12,MAUT,7,1,5,2Epqce6wM48J6Wnlmhn42c,0.2,-0.286308,0.254,0.42,9,-6.474,1,0.0362,0.735,0,0.147,0.176,203.736
224,3,12,MAUT,7,1,6,7rf5qYeLcmTweyaRmZQYga,0.2,-0.127879,0.416,0.374,9,-6.859,1,0.0342,0.516,0.0000218,0.105,0.245,127.926
224,3,12,MAUT,7,1,7,2aBxt229cbLDOvtL7Xbb9x,0.4,-0.286308,0.649,0.531,4,-8.335,1,0.0363,0.457,0,0.249,0.488,78.946
224,3,12,MAUT,7,1,8,7mne6vl01FpHSn1r1S2BCk,0.2,,0.456,0.422,6,-5.976,1,0.0418,0.687,0,0.555,0.154,109.643
224,3,12,MAUT,7,1,9,3clF26f2wghojVNQHfhM5A,0.2,,0.524,0.617,4,-6.516,0,0.0257,0.194,0,0.284,0.326,80.23
224,4,13,MAUT,8,0,0,45FLu3nL1iMYXYPzhqLdko,0.6,-1.35342,0.259,0.473,6,-10.187,1,0.0324,0.512,0.0000015,0.4,0.232,84.897
224,4,13,MAUT,8,0,1,3P81Mc6pErThlrbPHQldKY,0.6,-1.26759,0.58,0.0982,8,-15.927,1,0.0459,0.839,0,0.138,0.344,111.866
224,4,13,MAUT,8,0,2,2xYIBDUd1ftJTzXkUVgy6C,0.6,-1,0.805,0.337,6,-12.664,1,0.0362,0.755,0.00779,0.11,0.643,119.982
224,4,13,MAUT,8,0,3,58Znl2X9CgsghGUZrkEUr4,0.8,-1.71479,0.543,0.284,5,-13.205,1,0.051,0.683,0,0.101,0.409,125.558
224,4,13,MAUT,8,0,4,1Drnmvgn8sx3axUcl5Tpnp,0.8,-1.00388,0.618,0.651,10,-7.917,1,0.0293,0.262,0.000148,0.121,0.705,106.25
224,4,13,MAUT,8,0,5,623uAb3wX35ck2WvEtKYWS,0.6,-1.85537,0.578,0.183,7,-13.962,1,0.0305,0.826,0.0000378,0.36,0.416,81.176
224,4,13,MAUT,8,0,6,2dStG0OrbFginNX3ResE6Q,0.6,-1.58081,0.628,0.302,2,-13.159,0,0.0437,0.789,0.0000119,0.069,0.442,95.702
224,4,13,MAUT,8,0,7,0Sn2YtYNxCDsio4n98d2ab,0.2,-1.09064,0.421,0.31,0,-11.537,0,0.0378,0.824,0.0000112,0.102,0.421,111.098
224,4,13,MAUT,8,0,8,22YbdqjvQ6mTvH3humZAB6,0.4,-1.20753,0.129,0.398,10,-9.054,1,0.0329,0.781,0.0905,0.158,0.295,176.975
224,4,13,MAUT,8,0,9,4OwdvkRszpNJRKkJASgnGa,0.6,-1.71888,0.435,0.461,5,-9.62,0,0.0456,0.327,0.000255,0.0845,0.454,81.144
224,4,13,MAUT,8,1,0,45FLu3nL1iMYXYPzhqLdko,0.4,-1.35342,0.259,0.473,6,-10.187,1,0.0324,0.512,0.0000015,0.4,0.232,84.897
224,4,13,MAUT,8,1,1,3P81Mc6pErThlrbPHQldKY,0.6,-1.26759,0.58,0.0982,8,-15.927,1,0.0459,0.839,0,0.138,0.344,111.866
224,4,13,MAUT,8,1,2,2xYIBDUd1ftJTzXkUVgy6C,0.6,-1,0.805,0.337,6,-12.664,1,0.0362,0.755,0.00779,0.11,0.643,119.982
224,4,13,MAUT,8,1,3,58Znl2X9CgsghGUZrkEUr4,0.8,-1.71479,0.543,0.284,5,-13.205,1,0.051,0.683,0,0.101,0.409,125.558
224,4,13,MAUT,8,1,4,1Drnmvgn8sx3axUcl5Tpnp,0.6,-1.00388,0.618,0.651,10,-7.917,1,0.0293,0.262,0.000148,0.121,0.705,106.25
224,4,13,MAUT,8,1,5,623uAb3wX35ck2WvEtKYWS,0.8,-1.85537,0.578,0.183,7,-13.962,1,0.0305,0.826,0.0000378,0.36,0.416,81.176
224,4,13,MAUT,8,1,6,2dStG0OrbFginNX3ResE6Q,0.8,-1.58081,0.628,0.302,2,-13.159,0,0.0437,0.789,0.0000119,0.069,0.442,95.702
224,4,13,MAUT,8,1,7,0Sn2YtYNxCDsio4n98d2ab,0.2,-1.09064,0.421,0.31,0,-11.537,0,0.0378,0.824,0.0000112,0.102,0.421,111.098
224,4,13,MAUT,8,1,8,22YbdqjvQ6mTvH3humZAB6,0.2,-1.20753,0.129,0.398,10,-9.054,1,0.0329,0.781,0.0905,0.158,0.295,176.975
224,4,13,MAUT,8,1,9,4OwdvkRszpNJRKkJASgnGa,0.6,-1.71888,0.435,0.461,5,-9.62,0,0.0456,0.327,0.000255,0.0845,0.454,81.144
225,3,12,MAUT,7,0,0,2joz4xxQl2ceFv5oVTuO5L,0.4,,0.335,0.916,1,-6.059,0,0.0913,0.0039,0.00000449,0.911,0.291,105.925
225,3,12,MAUT,7,0,1,0HLrgX6j6ubJ4wh0kzVVwA,0.1,,0.293,0.797,7,-6.588,1,0.0438,0.000383,0.0000599,0.0863,0.359,153.334
225,3,12,MAUT,7,0,2,6lgsxp4M1RmnkivCqp6kPa,0.5,,0.471,0.679,9,-8.213,0,0.032,0.303,0.0000178,0.108,0.331,102.591
225,3,12,MAUT,7,0,3,4fNnmXMX9Ov6tkasF6Cueq,0.5,,0.433,0.891,0,-5.658,1,0.117,0.000485,0.00000955,0.0953,0.326,119.126
225,3,12,MAUT,7,0,4,6gjpBCqMvSuLp0uo6Zx447,0.6,,0.405,0.804,4,-5.685,1,0.0334,0.034,0,0.118,0.685,99.629
225,3,12,MAUT,7,0,5,6BBTiZdGFaeN5JkoiIJ6w5,0.2,,0.411,0.789,7,-3.186,1,0.0325,0.000243,0,0.0978,0.308,79.218
225,3,12,MAUT,7,0,6,3AZ5XoHdiFpiKMky6M1Gt9,0.5,,0.465,0.708,11,-6.299,0,0.0327,0.0286,0.0000134,0.108,0.388,97.532
225,3,12,MAUT,7,0,7,5zmaypMaWb21FUGBxbw8hT,0.6,,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68
225,3,12,MAUT,7,0,8,3HlMm0LsMNC0fEH2TB6jBO,0.4,,0.528,0.742,7,-5.501,1,0.0294,0.0359,0.00000317,0.123,0.66,123.51
225,3,12,MAUT,7,0,9,6Qyc6fS4DsZjB2mRW9DsQs,0.7,,0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925
225,3,12,MAUT,7,1,0,2joz4xxQl2ceFv5oVTuO5L,0.3,,0.335,0.916,1,-6.059,0,0.0913,0.0039,0.00000449,0.911,0.291,105.925
225,3,12,MAUT,7,1,1,0HLrgX6j6ubJ4wh0kzVVwA,0.1,,0.293,0.797,7,-6.588,1,0.0438,0.000383,0.0000599,0.0863,0.359,153.334
225,3,12,MAUT,7,1,2,6lgsxp4M1RmnkivCqp6kPa,0.4,,0.471,0.679,9,-8.213,0,0.032,0.303,0.0000178,0.108,0.331,102.591
225,3,12,MAUT,7,1,3,4fNnmXMX9Ov6tkasF6Cueq,0.4,,0.433,0.891,0,-5.658,1,0.117,0.000485,0.00000955,0.0953,0.326,119.126
225,3,12,MAUT,7,1,4,6gjpBCqMvSuLp0uo6Zx447,0.4,,0.405,0.804,4,-5.685,1,0.0334,0.034,0,0.118,0.685,99.629
225,3,12,MAUT,7,1,5,6BBTiZdGFaeN5JkoiIJ6w5,0.1,,0.411,0.789,7,-3.186,1,0.0325,0.000243,0,0.0978,0.308,79.218
225,3,12,MAUT,7,1,6,3AZ5XoHdiFpiKMky6M1Gt9,0.6,,0.465,0.708,11,-6.299,0,0.0327,0.0286,0.0000134,0.108,0.388,97.532
225,3,12,MAUT,7,1,7,5zmaypMaWb21FUGBxbw8hT,0.6,,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68
225,3,12,MAUT,7,1,8,3HlMm0LsMNC0fEH2TB6jBO,0.4,,0.528,0.742,7,-5.501,1,0.0294,0.0359,0.00000317,0.123,0.66,123.51
225,3,12,MAUT,7,1,9,6Qyc6fS4DsZjB2mRW9DsQs,0.6,,0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925
224,5,14,MAUT,9,0,0,1swJ3f1M4HL4qLOp2phhcq,0.2,-1.16509,0.602,0.118,0,-14.978,1,0.0426,0.748,0,0.11,0.598,111.412
224,5,14,MAUT,9,0,1,58Znl2X9CgsghGUZrkEUr4,0.6,-1.68398,0.543,0.284,5,-13.205,1,0.051,0.683,0,0.101,0.409,125.558
224,5,14,MAUT,9,0,2,4OwdvkRszpNJRKkJASgnGa,0.6,-1.66728,0.435,0.461,5,-9.62,0,0.0456,0.327,0.000255,0.0845,0.454,81.144
224,5,14,MAUT,9,0,3,49cdjkTcKSdQnORXxRWw0B,0.2,-0.687189,0.419,0.759,4,-7.487,0,0.0812,0.012,0.234,0.31,0.649,116.495
224,5,14,MAUT,9,0,4,4KBodqMds6gkmRH0vnDjKZ,0.4,-0.998433,0.673,0.462,2,-14.591,1,0.0422,0.171,0.000146,0.119,0.883,92.071
224,5,14,MAUT,9,0,5,2Nff3m7wldOofrtSIu2n4e,0.6,-1.34275,0.679,0.503,0,-15.89,1,0.0408,0.81,0.0000108,0.0939,0.961,89.988
224,5,14,MAUT,9,0,6,623uAb3wX35ck2WvEtKYWS,0.6,-2.06211,0.578,0.183,7,-13.962,1,0.0305,0.826,0.0000378,0.36,0.416,81.176
224,5,14,MAUT,9,0,7,2kTKGiy3kWcOpGnqLz2Pv0,0.5,-1.65092,0.322,0.23,4,-14.629,1,0.0384,0.78,0.00664,0.128,0.21,172.298
224,5,14,MAUT,9,0,8,1kwnS230vsbH72RJx2yIOW,0.2,-1.49672,0.311,0.231,7,-9.957,1,0.0385,0.903,0.00158,0.575,0.131,116.53
224,5,14,MAUT,9,0,9,5stBjr01wRUJa6BGqkxPD7,0.6,-0.702371,0.433,0.573,1,-6.041,0,0.156,0.278,0,0.103,0.312,150.005
224,5,14,MAUT,9,1,0,1swJ3f1M4HL4qLOp2phhcq,0.4,-1.16509,0.602,0.118,0,-14.978,1,0.0426,0.748,0,0.11,0.598,111.412
224,5,14,MAUT,9,1,1,58Znl2X9CgsghGUZrkEUr4,0.6,-1.68398,0.543,0.284,5,-13.205,1,0.051,0.683,0,0.101,0.409,125.558
224,5,14,MAUT,9,1,2,4OwdvkRszpNJRKkJASgnGa,0.6,-1.66728,0.435,0.461,5,-9.62,0,0.0456,0.327,0.000255,0.0845,0.454,81.144
224,5,14,MAUT,9,1,3,49cdjkTcKSdQnORXxRWw0B,0.4,-0.687189,0.419,0.759,4,-7.487,0,0.0812,0.012,0.234,0.31,0.649,116.495
224,5,14,MAUT,9,1,4,4KBodqMds6gkmRH0vnDjKZ,0.6,-0.998433,0.673,0.462,2,-14.591,1,0.0422,0.171,0.000146,0.119,0.883,92.071
224,5,14,MAUT,9,1,5,2Nff3m7wldOofrtSIu2n4e,0.6,-1.34275,0.679,0.503,0,-15.89,1,0.0408,0.81,0.0000108,0.0939,0.961,89.988
224,5,14,MAUT,9,1,6,623uAb3wX35ck2WvEtKYWS,0.6,-2.06211,0.578,0.183,7,-13.962,1,0.0305,0.826,0.0000378,0.36,0.416,81.176
224,5,14,MAUT,9,1,7,2kTKGiy3kWcOpGnqLz2Pv0,0.6,-1.65092,0.322,0.23,4,-14.629,1,0.0384,0.78,0.00664,0.128,0.21,172.298
224,5,14,MAUT,9,1,8,1kwnS230vsbH72RJx2yIOW,0.4,-1.49672,0.311,0.231,7,-9.957,1,0.0385,0.903,0.00158,0.575,0.131,116.53
224,5,14,MAUT,9,1,9,5stBjr01wRUJa6BGqkxPD7,0.6,-0.702371,0.433,0.573,1,-6.041,0,0.156,0.278,0,0.103,0.312,150.005
225,4,13,MAUT,8,0,0,3Yhi0Tz3zAD5Q7OUekXsdz,0.1,-0.242424,0.269,0.702,9,-5.469,1,0.055,0.00276,0,0.0939,0.372,89.344
225,4,13,MAUT,8,0,1,6vrUTGn5p8IrfTZ0J6sIVM,0.7,-0.185606,0.291,0.79,11,-5.683,0,0.0363,0.00133,0.00000561,0.0811,0.513,155.667
225,4,13,MAUT,8,0,2,4BAbzHaKqTR4u0JxJAG0nz,0.1,,0.78,0.895,3,-8.122,0,0.0509,0.00231,0.682,0.191,0.189,126.021
225,4,13,MAUT,8,0,3,2TTQLNo9fk7jMcYA7zLz3g,0.1,,0.497,0.816,6,-9.618,0,0.0403,0.00000955,0.627,0.252,0.158,133.013
225,4,13,MAUT,8,0,4,091yxzTbVbi4IFbh6TMGgE,0.2,,0.244,0.746,7,-4.848,1,0.0566,0.000626,0.145,0.277,0.441,160.896
225,4,13,MAUT,8,0,5,7bFBrClkE5rE3sTCDF8wuR,0.1,,0.713,0.924,7,-8.365,1,0.0498,0.00000454,0.856,0.271,0.0495,130.002
225,4,13,MAUT,8,0,6,1h70MiVEmKwJvQn3oilPsg,0.1,,0.303,0.795,5,-3.611,1,0.0521,0.00000578,0.154,0.0555,0.438,141.025
225,4,13,MAUT,8,0,7,6Qyc6fS4DsZjB2mRW9DsQs,0.7,-1,0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925
225,4,13,MAUT,8,0,8,0E77bY2tvasbXdlVYYKb0K,0.1,,0.294,0.65,6,-5.04,1,0.0282,0.000662,0.00398,0.248,0.648,83.852
225,4,13,MAUT,8,0,9,5RSLE68Xq2m6h7ggtVReSL,0.2,,0.595,0.942,7,-11.22,1,0.0416,0.00019,0.72,0.318,0.0333,130.013
225,4,13,MAUT,8,1,0,3Yhi0Tz3zAD5Q7OUekXsdz,0.1,-0.242424,0.269,0.702,9,-5.469,1,0.055,0.00276,0,0.0939,0.372,89.344
225,4,13,MAUT,8,1,1,6vrUTGn5p8IrfTZ0J6sIVM,0.6,-0.185606,0.291,0.79,11,-5.683,0,0.0363,0.00133,0.00000561,0.0811,0.513,155.667
225,4,13,MAUT,8,1,2,4BAbzHaKqTR4u0JxJAG0nz,0.1,,0.78,0.895,3,-8.122,0,0.0509,0.00231,0.682,0.191,0.189,126.021
225,4,13,MAUT,8,1,3,2TTQLNo9fk7jMcYA7zLz3g,0.1,,0.497,0.816,6,-9.618,0,0.0403,0.00000955,0.627,0.252,0.158,133.013
225,4,13,MAUT,8,1,4,091yxzTbVbi4IFbh6TMGgE,0.2,,0.244,0.746,7,-4.848,1,0.0566,0.000626,0.145,0.277,0.441,160.896
225,4,13,MAUT,8,1,5,7bFBrClkE5rE3sTCDF8wuR,0.1,,0.713,0.924,7,-8.365,1,0.0498,0.00000454,0.856,0.271,0.0495,130.002
225,4,13,MAUT,8,1,6,1h70MiVEmKwJvQn3oilPsg,0.1,,0.303,0.795,5,-3.611,1,0.0521,0.00000578,0.154,0.0555,0.438,141.025
225,4,13,MAUT,8,1,7,6Qyc6fS4DsZjB2mRW9DsQs,0.6,-1,0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925
225,4,13,MAUT,8,1,8,0E77bY2tvasbXdlVYYKb0K,0.1,,0.294,0.65,6,-5.04,1,0.0282,0.000662,0.00398,0.248,0.648,83.852
225,4,13,MAUT,8,1,9,5RSLE68Xq2m6h7ggtVReSL,0.2,,0.595,0.942,7,-11.22,1,0.0416,0.00019,0.72,0.318,0.0333,130.013
225,5,14,MAUT,9,0,0,6lgsxp4M1RmnkivCqp6kPa,0.3,-0.193182,0.471,0.679,9,-8.213,0,0.032,0.303,0.0000178,0.108,0.331,102.591
225,5,14,MAUT,9,0,1,2joz4xxQl2ceFv5oVTuO5L,0.4,-0.0719697,0.335,0.916,1,-6.059,0,0.0913,0.0039,0.00000449,0.911,0.291,105.925
225,5,14,MAUT,9,0,2,5zmaypMaWb21FUGBxbw8hT,0.5,-0.248106,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68
225,5,14,MAUT,9,0,3,3HlMm0LsMNC0fEH2TB6jBO,0.3,-0.0738636,0.528,0.742,7,-5.501,1,0.0294,0.0359,0.00000317,0.123,0.66,123.51
225,5,14,MAUT,9,0,4,3AZ5XoHdiFpiKMky6M1Gt9,0.4,-0.0662879,0.465,0.708,11,-6.299,0,0.0327,0.0286,0.0000134,0.108,0.388,97.532
225,5,14,MAUT,9,0,5,6BBTiZdGFaeN5JkoiIJ6w5,0.2,-1.03038,0.411,0.789,7,-3.186,1,0.0325,0.000243,0,0.0978,0.308,79.218
225,5,14,MAUT,9,0,6,6Qyc6fS4DsZjB2mRW9DsQs,0.6,-1.98,0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925
225,5,14,MAUT,9,0,7,0HLrgX6j6ubJ4wh0kzVVwA,0.1,-1.06576,0.293,0.797,7,-6.588,1,0.0438,0.000383,0.0000599,0.0863,0.359,153.334
225,5,14,MAUT,9,0,8,6gjpBCqMvSuLp0uo6Zx447,0.4,-0.25,0.405,0.804,4,-5.685,1,0.0334,0.034,0,0.118,0.685,99.629
225,5,14,MAUT,9,0,9,4fNnmXMX9Ov6tkasF6Cueq,0.2,-0.0643939,0.433,0.891,0,-5.658,1,0.117,0.000485,0.00000955,0.0953,0.326,119.126
225,5,14,MAUT,9,1,0,6lgsxp4M1RmnkivCqp6kPa,0.2,-0.193182,0.471,0.679,9,-8.213,0,0.032,0.303,0.0000178,0.108,0.331,102.591
225,5,14,MAUT,9,1,1,2joz4xxQl2ceFv5oVTuO5L,0.3,-0.0719697,0.335,0.916,1,-6.059,0,0.0913,0.0039,0.00000449,0.911,0.291,105.925
