,Unnamed: 0,title,artist,track_uri,year,pos1999,pos2000,pos2001,pos2002,pos2003,pos2004,pos2005,pos2006,pos2007,pos2008,pos2009,pos2010,pos2011,pos2012,pos2013,pos2014,pos2015,pos2016,pos2017,pos2018,acousticness,danceability,duration_ms,energy,instrumentalness,loudness,speechiness,valence,tempo,liveness,genre
720,720,Strangers In The Night,Frank Sinatra,3N5beUEXXA7WDgfxLyIPt8,1966,721,0,1314,1500,918,1165,1276,1277,1608,1301,1625,1612,1624,1827,1577,1800,1621,1554,1791,1995,0.589,0.26,157867,0.47200000000000003,0.0,-8.274,0.0294,0.528,90.397,0.2,0
721,721,Waterloo Sunset,Kinks,5nrmGFJ87crVoJF5xdRqwn,1967,722,772,663,996,738,857,888,750,770,764,830,881,998,909,930,1002,1210,1364,1469,1608,0.162,0.512,194216,0.69,0.0,-6.968999999999999,0.0249,0.41700000000000004,107.839,0.16699999999999998,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']"
722,722,Ma Baker,Boney M,1BqnZOkYJbvYLOhN0qPJDm,1977,723,746,934,1012,1798,1739,1470,1831,1509,1570,0,0,0,1845,0,0,0,0,0,0,0.0342,0.746,276080,0.76,2.18e-05,-6.0089999999999995,0.105,0.902,128.976,0.31,"['disco', 'europop']"
723,723,Alles Wat Ademt,Rob de Nijs,1DAZd2d2ZWyeOdsoD12ep8,1985,724,1053,608,1020,1197,1016,965,971,1032,997,1395,1429,1576,1782,1792,1924,0,0,0,0,0.23800000000000002,0.604,227707,0.429,0.000246,-10.84,0.0285,0.521,113.30799999999999,0.113,"['dutch pop', 'dutch rock', 'levenslied', 'nederpop']"
724,724,The Free Electric Band,Albert Hammond,2bbIswC2E2MMSSjcHFD17G,1973,725,558,449,497,549,563,620,788,618,617,1204,841,1109,1808,1868,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['classic uk pop', 'folk rock', 'nederpop', 'rock of gibraltar', 'soft rock']"
725,725,Here There And Everywhere,Beatles,2B4Y9u4ERAFiMo13XPJyGP,1966,726,1028,685,1007,709,681,810,807,726,733,866,755,1026,1309,1060,1365,1462,1874,1807,1901,0.9209999999999999,0.29,144880,0.247,0.00565,-12.125,0.0383,0.36,165.361,0.0917,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
726,726,Luka,Suzanne Vega,48Ej1CDmpsETlImicgiXWC,1987,727,0,967,1177,1109,1192,1301,1406,1359,1300,1684,1454,1447,1402,1449,1446,1853,1984,1961,1746,0.19399999999999998,0.637,230973,0.7809999999999999,0.00011499999999999999,-8.263,0.031,0.789,124.939,0.131,"['folk', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
727,727,Rikki Don't Lose That Number,Steely Dan,18a9EGG4xhRELv7bgAw5hb,1974,728,839,792,613,827,926,980,1121,1144,986,1178,1153,1287,1564,1390,1562,0,1939,1792,0,0.518,0.6559999999999999,271093,0.462,0.00013700000000000002,-14.072000000000001,0.0373,0.642,116.04899999999999,0.091,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']"
728,728,Fame,Irene Cara,38JtOksjkWmr9vAylvvqs6,1983,729,955,1405,1811,1425,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672,0.7140000000000001,319027,0.802,1.24e-05,-7.357,0.0323,0.938,130.65200000000002,0.0831,"['dance rock', 'disco', 'europop', 'new wave pop', 'soft rock']"
729,729,Can You Feel It,The Jacksons,4qv7YSyt5UV8LvrXyE8sGn,1981,730,1162,1094,1444,1499,1884,1959,0,0,0,0,0,0,1729,1874,1733,1854,0,0,0,0.0499,0.843,230773,0.7020000000000001,0.000306,-4.981,0.0462,0.882,125.464,0.308,"['pop', 'r&b', 'soul']"
730,730,Lambada,Kaoma,6xepovPqjvrkEw9Y5AMmTm,1989,731,1446,1912,1937,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21100000000000002,0.7559999999999999,207467,0.8,0.000723,-5.1579999999999995,0.0329,0.9670000000000001,118.921,0.047,['zouk']
731,731,The Ballad Of Lucy Jordan,Marianne Faithfull,4gj5Wv7rAJYhBrGPu01mxD,1979,732,644,791,723,905,715,688,835,975,798,1003,1097,1255,1487,1452,1383,1873,0,0,0,0.8440000000000001,0.6940000000000001,249533,0.271,0.00476,-16.762,0.0431,0.7440000000000001,120.93,0.105,"['british invasion', 'folk', 'folk rock', 'lilith', 'traditional folk']"
732,732,Bestel Mar,Rowwen Hèze,4YdJm3sKGE59kn4aAhBcpf,1992,733,0,643,542,462,322,153,262,213,244,503,574,733,892,899,1450,1213,1394,1611,1409,0.0749,0.581,186800,0.852,0.0,-7.377000000000001,0.0968,0.907,159.517,0.11900000000000001,"['carnaval limburg', 'dutch pop', 'dutch rock', 'nederpop', 'streektaal']"
733,733,The Weight,The Band,0P7DoyGrr4Wp9w5TotEtUC,1968,734,938,901,565,783,902,706,848,832,774,781,794,933,508,323,324,352,348,356,759,0.373,0.63,274493,0.551,5.7499999999999995e-05,-9.28,0.0549,0.518,143.868,0.10300000000000001,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'swamp rock', 'traditional folk']"
734,734,Time After Time,Cyndi Lauper,1Jj6MF0xDOMA3Ut2Z368Bx,1984,735,710,839,1046,1189,1158,1324,1341,1381,1246,1382,1537,1432,1872,1566,1650,1812,1356,1495,1551,0.5760000000000001,0.7240000000000001,243067,0.436,1.19e-06,-9.321,0.0282,0.324,130.439,0.0908,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']"
735,735,The Power Of Love,Jennifer Rush,18DfMhEx4ddoreHrvZDF6Q,1985,736,709,1267,1150,1407,1246,1228,1297,1362,1278,1925,1846,0,1652,0,0,0,0,0,0,0.452,0.521,268200,0.654,6.12e-05,-6.992999999999999,0.0401,0.125,139.071,0.0984,"['europop', 'new wave pop']"
736,736,Leaving On A Jetplane,John Denver,3D8dwH690MXQRhtIZTSS9c,1969,737,0,800,877,737,599,540,556,407,534,467,447,447,513,526,692,619,487,558,633,0.852,0.406,245533,0.188,0.0,-13.039000000000001,0.0324,0.629,120.757,0.105,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
737,737,We Can Work It Out,Beatles,1hTUFqJuQAMjXVGwUPWDqi,1965,738,1044,724,843,941,992,1201,1069,930,985,1078,1240,1380,1261,1408,1567,1268,1564,1740,1736,0.0635,0.37799999999999995,135693,0.677,0.0,-8.63,0.0298,0.648,106.071,0.183,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
738,738,Vrede,Ruth Jacott,1ijSg7COGeKN7Cu9ejnPet,1993,739,845,1280,1268,1261,1472,1524,1531,1919,1534,0,0,0,0,0,0,0,0,0,0,0.14300000000000002,0.67,197960,0.637,0.0,-12.140999999999998,0.057999999999999996,0.731,102.762,0.325,"['dutch pop', 'dutch rock']"
739,739,My Sweet Lord,George Harrison,0qdQUeKVyevrbKhAo0ibxS,1970,740,1452,581,375,326,654,701,678,981,643,620,662,685,1008,902,934,1040,1014,986,1106,0.0972,0.537,281227,0.701,0.0,-8.913,0.0335,0.583,120.919,0.0832,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
740,740,Donna,10CC,5zd2y6lNhYIazfOPbOo8pq,1973,741,536,401,541,507,530,651,643,342,487,729,0,784,1663,0,0,0,0,0,0,0.23399999999999999,0.726,177960,0.575,0.0305,-6.621,0.0282,0.447,105.696,0.151,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'yacht rock']"
741,741,Without You,Harry Nilsson,6MrILERJLA3Jcq0E9poZsp,1972,742,907,859,790,952,1105,1021,1096,1416,1111,1618,1581,1519,1674,1607,1655,0,0,0,0,0.612,0.392,201000,0.185,2.89e-06,-15.472000000000001,0.0285,0.145,64.933,0.0695,"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']"
742,742,Als De Dag Van Toen,Reinhard Mey,6HFGuidrK5g7QpMrBdJaBt,1975,743,848,1297,826,967,938,822,606,791,741,811,931,1051,1080,1234,1473,1593,1485,1706,0,0.937,0.578,315173,0.188,9.059999999999999e-05,-19.543,0.228,0.5329999999999999,106.59,0.299,"['german pop', 'german rock', 'kabarett', 'liedermacher']"
743,743,Never Be Clever,Herman Brood & His Wild Romance,7iNGlOmN79E1AcX9u2WVlr,1979,744,1039,668,631,970,707,901,873,1243,891,818,903,713,769,703,776,706,693,689,652,0.0893,0.5539999999999999,181907,0.708,2.2800000000000002e-05,-9.715,0.0335,0.9640000000000001,138.171,0.40700000000000003,"['dutch indie', 'dutch pop', 'dutch rock', 'nederpop']"
744,744,"Ain't Got No, I Got Life",Nina Simone,5VgcM58bybW45T2WgTdbeY,1968,745,687,926,988,782,702,660,613,661,651,720,569,573,294,461,668,636,740,815,509,0.442,0.557,127800,0.632,2.24e-05,-11.072000000000001,0.111,0.6920000000000001,115.09700000000001,0.833,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']"
745,745,The Look Of Love,ABC,6HvUtPLqkP0t6zd6YNdWby,1982,746,842,422,775,780,1043,1230,1284,993,1016,1817,1552,1945,1860,0,0,0,0,0,0,0.11,0.731,209160,0.91,0.00044699999999999997,-4.559,0.0918,0.8859999999999999,120.991,0.313,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']"
746,746,The First Time Ever I Saw Your Face,Roberta Flack,0SxFyA4FqmEQqZVuAlg8lf,1972,747,0,1303,938,705,601,736,751,1127,779,947,705,966,986,781,1030,1165,1316,1191,1181,0.731,0.311,260666,0.0264,0.00205,-21.644000000000002,0.037000000000000005,0.139,120.65299999999999,0.156,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
747,747,Where Do You Go To My Lovely,Peter Sarstedt,2AvMA7gOOhQpDDUjBs89ap,1969,748,1051,1495,1052,912,1059,934,936,1083,981,1342,1192,1532,1324,1502,1518,1685,1748,1390,1903,0.805,0.408,284707,0.436,1.72e-06,-7.712000000000001,0.0345,0.474,175.024,0.305,['british folk']
748,748,Sledgehammer,Peter Gabriel,029NqmIySn1kOY305AAhxT,1986,749,484,593,852,588,623,748,830,989,754,912,861,970,917,951,975,1100,1011,1076,1272,0.0246,0.657,313533,0.685,0.0,-5.202999999999999,0.0334,0.424,96.458,0.037000000000000005,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
749,749,The Name Of The Game,ABBA,1lDo24S34NvI1pAg7Oxldc,1977,750,769,936,1126,1481,1470,1485,1648,1269,1396,1442,1640,1752,1500,1690,1569,1673,1690,1531,1151,0.35700000000000004,0.6559999999999999,291867,0.565,0.000192,-8.722000000000001,0.0301,0.615,77.04899999999999,0.0629,"['europop', 'swedish pop']"
750,750,Boulevard De La Madeleine,Moody Blues,4Os92xvfzrQCiTWLqO6JJe,1966,751,666,576,737,855,764,773,679,885,736,814,1003,1018,929,909,1090,1572,0,0,0,0.626,0.637,173187,0.374,1.34e-06,-13.152999999999999,0.0332,0.628,112.955,0.13699999999999998,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
751,751,24 Rozen,Toon Hermans,66FzTmXoMzocCevPzejsvo,1967,752,1086,706,1211,1157,1308,1088,973,1074,1072,1437,1361,1336,1257,1754,0,0,0,0,0,0.695,0.34,249120,0.209,0.000788,-19.8,0.0335,0.248,91.839,0.0902,"['classic eurovision', 'vintage dutch pop']"
752,752,Someone,Axis,0,1972,753,375,704,582,877,958,1123,1332,1555,1131,1657,1620,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
753,753,The Devil Went Down To Georgia,Charlie Daniels Band,6gRACp2CvsIhc7hyw8CecQ,1979,754,0,607,878,1209,1235,1395,1328,1410,1282,1214,1293,1472,1504,1477,1232,1618,1652,1461,0,0.131,0.517,215067,0.535,0.0,-12.027000000000001,0.0494,0.9329999999999999,135.08700000000002,0.085,"['classic rock', 'country', 'country rock', 'southern rock']"
754,754,A Salty Dog,Procol Harum,5g4vO29tzDWObR9pLrQ85u,1969,755,838,1271,591,985,899,907,870,1113,914,1072,1260,1276,1077,1443,1590,1923,0,0,0,0.48700000000000004,0.191,278760,0.27399999999999997,0.0005099999999999999,-9.699,0.0307,0.0674,55.445,0.345,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'classic uk pop', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']"
755,755,Promise Me,Beverly Craven,0BeT5l8kOlGA8WI7Pl1q8L,1990,756,1223,1315,1078,930,1619,1967,1698,1715,1553,0,0,0,0,0,0,0,0,0,0,0.604,0.43200000000000005,222427,0.239,0.9329999999999999,-18.441,0.0639,0.18600000000000003,123.979,0.128,['karaoke']
756,756,Sorry Seems To Be The Hardest Word,Elton John,6XfxmT5QNCXvpZA6PKfWVL,1976,757,1080,890,964,856,841,1037,1306,1448,1123,1392,1391,1293,1853,1519,1688,1810,1807,1549,1822,0.828,0.371,228933,0.22,1.23e-06,-12.797,0.0324,0.11199999999999999,118.464,0.195,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']"
757,757,Substitute,Who,6Ht0wBgRgLQPjIQKks766b,1966,758,1004,784,1089,1118,1152,1047,1266,1303,1174,1327,1362,1492,1628,1691,1998,0,0,0,0,0.245,0.373,227267,0.868,2.07e-06,-9.762,0.0398,0.75,135.832,0.0743,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']"
758,758,Blue Hotel,Chris Isaak,1ZWRftKlf5bFBhsUUulMgE,1987,759,719,978,832,876,754,1111,1460,1274,1092,1370,1309,1207,1373,1185,1585,1547,1482,1357,1635,0.00224,0.522,192053,0.826,0.00148,-4.157,0.0352,0.478,149.374,0.114,['mellow gold']
759,759,Just Like A Woman,Bob Dylan,37Dl7jQMmt0gUnzTKqnjkN,1966,760,0,718,679,427,507,630,701,585,595,771,620,809,1136,1145,1361,1378,1628,1698,0,0.773,0.564,290467,0.441,0.0,-9.902000000000001,0.0437,0.469,115.17399999999999,0.35100000000000003,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
760,760,Mercedes Benz,Janis Joplin,1MntHPLU1T7a9W4tojbg8g,1970,761,704,798,936,708,660,735,675,883,717,716,591,654,780,806,848,1027,907,883,870,0.9390000000000001,0.695,107867,0.106,0.0,-15.169,0.55,0.523,86.99799999999999,0.0674,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']"
761,761,"He Ain't Heavy, He's My Brother",Hollies,6k5QsifpMWtY5ilnzBZ0u4,1969,762,857,355,492,571,565,481,581,624,557,517,576,754,842,670,701,886,987,1201,1436,0.46,0.304,262267,0.42100000000000004,4.03e-05,-7.769,0.0293,0.21600000000000003,75.928,0.163,"['album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
762,762,Twist In My Sobriety,Tanita Tikaram,6wWlaSxOrBizAcpqkuv1FJ,1988,763,742,670,951,935,1027,971,1042,1182,1017,1231,1565,984,1281,1227,1221,1357,1581,1367,1658,0.0655,0.775,292080,0.562,0.153,-11.245999999999999,0.025,0.9390000000000001,114.527,0.0747,['new wave pop']
763,763,Nergens Goed Voor,De Dijk,5EpSmQE2weYNm5CarwhFge,1989,764,0,399,656,400,600,600,533,746,580,752,631,617,840,866,864,1078,1084,1150,1215,0.115,0.774,262093,0.586,0.255,-12.247,0.0323,0.713,102.258,0.272,"['dutch pop', 'dutch rock', 'nederpop']"
764,764,Midnight Rambler,Rolling Stones,3tIvHt7VaIenprWXrYzgwb,1969,765,0,0,924,934,906,1040,853,1191,992,1142,1204,1389,1424,1069,1127,1362,1624,1175,1614,0.772,0.40299999999999997,412760,0.6579999999999999,3.96e-06,-10.285,0.11800000000000001,0.512,75.488,0.166,"['album rock', 'british invasion', 'classic rock', 'rock']"
765,765,A Brand New Day,The Wiz Stars,0,1978,766,714,923,994,1233,1322,1429,1528,1492,1370,1585,1585,1907,787,1321,1520,1927,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
766,766,Three Steps To Heaven,Eddie Cochran,5bFOycHjbUpUWJusyUdBZV,1960,767,1296,1161,1464,669,1288,1118,1357,1372,1187,1704,1717,0,0,0,0,0,0,0,0,0.0666,0.685,144933,0.34600000000000003,0.00317,-12.705,0.0349,0.9440000000000001,131.514,0.0678,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']"
767,767,Just Another Day,Jon Secada,5AoBNJQDXXEnIJGjJjZu3y,1992,768,0,1686,821,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.7170000000000001,327427,0.642,0.00024900000000000004,-10.727,0.0287,0.732,105.89399999999999,0.043,['soft rock']
768,768,I'll Have To Say I Love You In A Song,Jim Croce,4t8tx6o7oM6Ax66ZUU361y,1974,769,831,892,627,805,802,812,779,1075,815,1013,851,1035,1381,1212,1258,1385,1626,1507,1924,0.833,0.536,154627,0.446,0.0103,-14.98,0.028999999999999998,0.7070000000000001,133.785,0.106,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
769,769,Right Here Waiting,Richard Marx,4LFwNJWoj74Yd71fIr1W8x,1989,770,1187,1577,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.395,264333,0.252,0.0,-13.589,0.0301,0.126,177.679,0.10099999999999999,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']"
770,770,You're The Inspiration,Chicago,36lkJSDyMEZoWTqtRj8Q8q,1985,771,0,1016,955,1232,1402,1435,1447,1402,1367,1873,1649,1653,1918,1841,1740,1960,1962,1849,1976,0.368,0.583,229240,0.602,0.0,-6.364,0.0274,0.38799999999999996,74.008,0.22,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
771,771,Road To Nowhere,Talking Heads,2co8fDyaVmxv8xruQWORnC,1985,772,517,754,793,774,789,978,908,1181,899,1066,951,949,1152,1021,880,974,1026,1058,1242,0.0404,0.654,260213,0.789,1.29e-05,-4.901,0.0322,0.579,110.37799999999999,0.11900000000000001,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
772,772,What A Fool Believes,Doobie Brothers,2yBVeksU2EtrPJbTu4ZslK,1978,773,0,985,1274,1432,1066,1416,1377,1598,1379,1942,1485,1610,1863,1684,1692,1539,1599,1124,1558,0.284,0.758,223867,0.37799999999999995,0.0,-15.308,0.0449,0.985,120.736,0.049,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
773,773,Yellow Submarine,Beatles,50xwQXPtfNZFKFeZ0XePWc,1966,774,837,1468,971,1397,1051,1177,1185,1202,1160,1118,1129,1105,1449,1166,1552,1502,1502,1897,1339,0.531,0.604,158880,0.5489999999999999,0.0,-9.873,0.0389,0.696,111.398,0.43799999999999994,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
774,774,The Elephant Song,Kamahl,28xiRIm4BS5vBXGU6Aik3w,1975,775,1167,1189,1505,1245,1331,1322,1280,1571,1354,1719,1615,1620,1458,1561,1719,1645,0,0,0,0.222,0.509,210965,0.366,0.00109,-14.214,0.0342,0.466,104.59100000000001,0.33399999999999996,['nederpop']
775,775,Cecilia,Simon & Garfunkel,6QhXQOpyYvbpdbyjgAqKdY,1970,776,1311,730,1206,1390,1219,1011,1195,1470,1220,1232,1246,1167,1114,1241,1396,1562,1437,1470,1539,0.35700000000000004,0.755,174827,0.8759999999999999,5.17e-06,-8.867,0.0362,0.9540000000000001,102.762,0.22,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']"
776,776,I Feel Love,Donna Summer,7B7lf3sIze5VR2WuYttn18,1977,777,1032,1040,1175,1278,1197,1335,1562,1394,1353,1467,1633,1302,1092,856,1110,1120,1029,767,617,0.07400000000000001,0.6920000000000001,495187,0.79,0.711,-14.065,0.0416,0.96,128.13,0.10099999999999999,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']"
777,777,Mexico,Zangeres Zonder Naam,00LS9wY7MHuurmWfefavb9,1969,778,0,1291,1129,1741,1388,1596,1799,1590,1605,1640,1754,1465,0,0,0,0,0,0,0,0.726,0.457,216120,0.509,0.0,-9.307,0.0355,0.843,135.968,0.34700000000000003,"['levenslied', 'nederpop', 'vintage dutch pop']"
778,778,On The Road Again,Canned Heat,1GwdWdvSumgsgKorY9qA2g,1968,779,444,840,629,854,1174,715,730,779,758,964,934,1003,1056,1188,1070,1142,1250,1338,0,0.879,0.466,199640,0.182,0.0556,-19.537,0.0457,0.21600000000000003,128.811,0.341,"['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock']"
779,779,Hello Mary Lou,Ricky Nelson,6ImmlZj8ysK2jDnqqbKp60,1961,780,949,1390,1685,640,1580,1545,1339,1622,1336,0,0,0,0,0,0,0,0,0,0,0.502,0.602,138547,0.633,0.0,-9.756,0.0314,0.9309999999999999,98.995,0.0614,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']"
780,780,Een Kopje Koffie,VOF de Kunst,5qRp1kwev53gYjdOsgqD26,1987,781,883,1263,1705,1776,1401,1328,1446,1550,1456,0,0,0,0,0,0,0,0,0,0,0.639,0.495,351667,0.6409999999999999,0.00037999999999999997,-12.107999999999999,0.0538,0.493,122.324,0.946,"['dutch rock', 'muziek voor kinderen']"
781,781,Cold As Ice,Foreigner,7vidktgNZFQylTgH1GEnMs,1977,782,667,654,617,720,694,714,929,1283,835,1166,1344,1217,1287,1418,1372,1450,1517,937,1334,0.0987,0.516,200573,0.486,1.48e-06,-11.81,0.0272,0.47100000000000003,132.542,0.14300000000000002,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
782,782,Mama,Spice Girls,3dNv3OuX6ol9si6PZ9KSAh,1997,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0.615,304960,0.7340000000000001,0.5429999999999999,-9.328,0.0321,0.8109999999999999,95.848,0.0963,"['dance pop', 'europop', 'girl group', 'pop']"
783,783,Only You,The Flying Pickets,1U2L6NW89IIy6Gw63C4eP2,1984,784,862,428,1789,1637,1634,1756,1881,0,1853,0,0,0,0,0,0,0,0,0,0,0.774,0.5539999999999999,203333,0.332,1.56e-06,-9.834,0.025,0.542,99.329,0.0932,['classic uk pop']
784,784,Pa,Doe Maar,3WuphonBW94Yecg9jEsRTE,1983,785,578,1590,1236,1408,1265,1459,1636,1726,1499,1697,1801,1547,997,1254,1648,1555,1686,1336,1501,0.42700000000000005,0.934,219392,0.585,0.00144,-12.253,0.0528,0.9640000000000001,128.865,0.11,"['dutch cabaret', 'dutch pop', 'dutch rock', 'nederpop']"
785,785,Let It Be Me,The Everly Brothers,0Tjdbd83LEAWrA0atsXMDJ,1960,786,0,1882,1887,1590,1623,1559,1394,1386,1498,0,0,0,0,0,0,0,0,0,0,0.77,0.47100000000000003,146733,0.19,0.00385,-16.046,0.027999999999999997,0.305,72.764,0.129,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']"
786,786,Can't Stand Losing You,Police,4scS449npSaFolwj9b4RJD,1979,787,1364,1195,1261,1401,1167,1716,1683,1487,1470,1324,1262,1434,1174,1249,1630,1795,1730,1751,1337,0.0647,0.782,168827,0.5489999999999999,0.00011100000000000001,-12.065999999999999,0.344,0.955,142.484,0.0774,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']"
