15759	751	8	0.25
15763	751	12	0.19
15769	751	18	0.56
15783	752	11	0.06
15784	752	12	0.71
15790	752	18	0.16
15791	752	19	0.07
15799	753	6	0.01
15801	753	8	0.93
15802	753	9	0.01
15804	753	11	0.02
15811	753	18	0.03
15819	754	5	0.01
15822	754	8	0.28
15826	754	12	0.02
15832	754	18	0.69
15844	755	9	0.01
15846	755	11	0.01
15847	755	12	0.98
15864	756	8	0.53
15868	756	12	0.08
15874	756	18	0.39
15881	757	4	0.02
15889	757	12	0.90
15895	757	18	0.08
15904	758	6	0.01
15906	758	8	0.99
15924	759	5	0.01
15927	759	8	0.41
15931	759	12	0.16
15937	759	18	0.42
15948	760	8	0.14
15952	760	12	0.01
15958	760	18	0.85
15963	761	2	0.35
15976	761	15	0.42
15980	761	19	0.23
15986	762	4	0.03
15993	762	11	0.05
15995	762	13	0.91
16011	763	8	0.06
16015	763	12	0.01
16021	763	18	0.92
16032	764	8	0.22
16036	764	12	0.04
16042	764	18	0.74
16053	765	8	0.08
16057	765	12	0.02
16063	765	18	0.90
16071	766	5	0.03
16074	766	8	0.79
16078	766	12	0.01
16084	766	18	0.16
16091	767	4	0.02
16096	767	9	0.50
16098	767	11	0.48
16116	768	8	0.93
16120	768	12	0.07
16137	769	8	0.03
16147	769	18	0.96
16158	770	8	0.96
16159	770	9	0.03
16161	770	11	0.01
16179	771	8	0.04
16182	771	11	0.01
16183	771	12	0.03
16189	771	18	0.90
16190	771	19	0.03
16197	772	5	0.17
16198	772	6	0.21
16200	772	8	0.04
16203	772	11	0.01
16204	772	12	0.05
16210	772	18	0.50
16211	772	19	0.01
16221	773	8	0.08
16225	773	12	0.01
16231	773	18	0.91
16242	774	8	0.69
16245	774	11	0.02
16246	774	12	0.09
16252	774	18	0.20
16259	775	4	0.14
16266	775	11	0.86
16280	776	4	0.01
16284	776	8	0.97
16287	776	11	0.01
16301	777	4	0.01
16308	777	11	0.99
16326	778	8	0.09
16330	778	12	0.01
16336	778	18	0.89
16337	778	19	0.01
16343	779	4	0.04
16345	779	6	0.37
16350	779	11	0.58
16368	780	8	0.10
16372	780	12	0.01
16378	780	18	0.86
16379	780	19	0.02
16389	781	8	0.16
16393	781	12	0.06
16399	781	18	0.77
16410	782	8	0.01
16414	782	12	0.04
16420	782	18	0.94
16421	782	19	0.01
16426	783	3	1.00
16452	784	8	0.25
16456	784	12	0.01
16457	784	13	0.11
16459	784	15	0.04
16462	784	18	0.60
16468	785	3	1.00
16491	786	5	0.10
16494	786	8	0.35
16498	786	12	0.07
16504	786	18	0.48
16511	787	4	0.01
16513	787	6	0.05
16515	787	8	0.65
16518	787	11	0.29
16533	788	5	0.01
16536	788	8	0.02
16540	788	12	0.09
16546	788	18	0.87
16557	789	8	0.04
16561	789	12	0.04
16567	789	18	0.92
16568	789	19	0.01
16578	790	8	0.08
16582	790	12	0.05
16588	790	18	0.87
16599	791	8	0.03
16603	791	12	0.01
16609	791	18	0.94
16610	791	19	0.02
16620	792	8	0.19
16624	792	12	0.09
16625	792	13	0.01
16630	792	18	0.71
16641	793	8	0.98
16644	793	11	0.02
16656	794	2	0.05
16658	794	4	0.01
16665	794	11	0.90
16667	794	13	0.04
16683	795	8	0.01
16686	795	11	0.09
16687	795	12	0.14
16693	795	18	0.63
16694	795	19	0.12
16704	796	8	0.97
16707	796	11	0.02
16725	797	8	0.91
16728	797	11	0.08
16746	798	8	0.92
16748	798	10	0.02
16749	798	11	0.01
16751	798	13	0.02
16756	798	18	0.03
16767	799	8	0.02
16771	799	12	0.10
16777	799	18	0.88
16782	800	2	0.31
16791	800	11	0.14
16793	800	13	0.09
16800	800	20	0.46
16809	801	8	0.14
16813	801	12	0.06
16819	801	18	0.79
16830	802	8	0.06
16834	802	12	0.01
16835	802	13	0.08
16837	802	15	0.02
16840	802	18	0.83
16841	802	19	0.01
16847	803	4	0.03
16854	803	11	0.97
16872	804	8	0.31
16876	804	12	0.04
16882	804	18	0.65
16890	805	5	0.98
16891	805	6	0.01
16903	805	18	0.01
16909	806	3	1.00
16932	807	5	0.73
16935	807	8	0.09
16939	807	12	0.05
16945	807	18	0.13
16953	808	5	0.26
16956	808	8	0.23
16960	808	12	0.09
16966	808	18	0.41
16973	809	4	0.81
16977	809	8	0.17
16980	809	11	0.02
16999	810	9	0.01
17001	810	11	0.02
17002	810	12	0.93
17008	810	18	0.04
17024	811	13	0.15
17025	811	14	0.72
17026	811	15	0.02
17029	811	18	0.09
17030	811	19	0.01
17040	812	8	0.11
17044	812	12	0.17
17050	812	18	0.72
17061	813	8	0.05
17065	813	12	0.01
17071	813	18	0.93
17072	813	19	0.01
17082	814	8	0.07
17087	814	13	0.10
17089	814	15	0.01
17092	814	18	0.81
17103	815	8	0.33
17107	815	12	0.07
17113	815	18	0.60
17121	816	5	0.03
17124	816	8	0.89
17128	816	12	0.06
17134	816	18	0.02
17145	817	8	0.43
17146	817	9	0.01
17148	817	11	0.02
17150	817	13	0.55
17169	818	11	0.08
17170	818	12	0.63
17171	818	13	0.10
17173	818	15	0.06
17177	818	19	0.12
17179	819	0	0.03
17191	819	12	0.30
17192	819	13	0.59
17194	819	15	0.07
17208	820	8	0.02
17212	820	12	0.06
17218	820	18	0.91
17219	820	19	0.01
17223	821	2	0.01
17232	821	11	0.21
17233	821	12	0.04
17239	821	18	0.47
17240	821	19	0.26
17253	822	11	0.01
17254	822	12	0.10
17260	822	18	0.87
17261	822	19	0.02
17271	823	8	0.91
17274	823	11	0.08
17290	824	6	0.01
17292	824	8	0.97
17293	824	9	0.01
17295	824	11	0.02
17313	825	8	0.97
17314	825	9	0.01
17316	825	11	0.02
17330	826	4	0.01
17334	826	8	0.49
17335	826	9	0.01
17337	826	11	0.49
17351	827	4	0.12
17358	827	11	0.88
17379	828	11	0.01
17380	828	12	0.36
17386	828	18	0.62
17401	829	12	0.99
17402	829	13	0.01
17418	830	8	0.08
17422	830	12	0.01
17428	830	18	0.88
17429	830	19	0.03
17439	831	8	0.11
17443	831	12	0.02
17449	831	18	0.86
17450	831	19	0.02
17454	832	2	0.34
17461	832	9	0.01
17463	832	11	0.49
17465	832	13	0.15
17476	833	3	1.00
17502	834	8	0.45
17506	834	12	0.14
17512	834	18	0.41
17523	835	8	0.20
17527	835	12	0.02
17533	835	18	0.78
17536	836	0	0.87
17546	836	10	0.02
17549	836	13	0.02
17551	836	15	0.01
17554	836	18	0.08
17557	837	0	0.09
17559	837	2	0.01
17564	837	7	0.05
17567	837	10	0.61
17568	837	11	0.01
17570	837	13	0.08
17571	837	14	0.14
17582	838	4	1.00
17611	839	12	0.01
17612	839	13	0.02
17613	839	14	0.78
17614	839	15	0.02
17616	839	17	0.17
17617	839	18	0.01
17620	840	0	0.38
17627	840	7	0.38
17630	840	10	0.01
17632	840	12	0.02
17634	840	14	0.19
17635	840	15	0.03
17654	841	13	0.01
17655	841	14	0.98
17656	841	15	0.01
17665	842	3	1.00
17687	843	4	0.01
17692	843	9	0.08
17694	843	11	0.91
17713	844	9	0.01
17715	844	11	0.03
17717	844	13	0.96
17727	845	2	0.01
17736	845	11	0.02
17737	845	12	0.16
17738	845	13	0.23
17740	845	15	0.44
17743	845	18	0.01
17744	845	19	0.13
17749	846	3	1.00
17769	847	2	0.13
17776	847	9	0.03
17778	847	11	0.02
17779	847	12	0.46
17782	847	15	0.18
17786	847	19	0.19
17796	848	8	0.04
17800	848	12	0.01
17801	848	13	0.06
17802	848	14	0.11
17803	848	15	0.04
17806	848	18	0.73
17816	849	7	0.05
17818	849	9	0.01
17819	849	10	0.36
17824	849	15	0.48
17829	849	20	0.10
17832	850	2	0.05
17841	850	11	0.36
17842	850	12	0.26
17848	850	18	0.08
17849	850	19	0.24
17865	851	14	0.01
17866	851	15	0.93
17870	851	19	0.05
17883	852	11	0.03
17885	852	13	0.97
17902	853	9	0.17
17904	853	11	0.26
17905	853	12	0.57
17916	854	2	0.21
17925	854	11	0.01
17926	854	12	0.01
17927	854	13	0.52
17928	854	14	0.05
17929	854	15	0.04
17932	854	18	0.06
17933	854	19	0.10
17937	855	2	0.91
17944	855	9	0.04
17946	855	11	0.02
17950	855	15	0.01
17954	855	19	0.01
17958	856	2	0.01
17968	856	12	0.03
17969	856	13	0.38
17971	856	15	0.28
17974	856	18	0.28
17975	856	19	0.02
17979	857	2	0.02
17997	857	20	0.97
18001	858	3	1.00
18031	859	12	0.02
18033	859	14	0.92
18034	859	15	0.07
18050	860	10	0.62
18055	860	15	0.37
18070	861	9	0.01
18072	861	11	0.02
18074	861	13	0.97
18075	861	14	0.01
18085	862	3	1.00
18105	863	2	0.11
18112	863	9	0.01
18118	863	15	0.73
18122	863	19	0.14
18132	864	8	0.18
18137	864	13	0.82
18154	865	9	0.01
18156	865	11	0.01
18158	865	13	0.96
18160	865	15	0.01
18175	866	9	0.01
18177	866	11	0.02
18178	866	12	0.40
18179	866	13	0.27
18181	866	15	0.29
18190	867	3	1.00
18208	868	0	0.44
18215	868	7	0.12
18222	868	14	0.03
18225	868	17	0.39
18226	868	18	0.01
18241	869	12	0.01
18243	869	14	0.93
18244	869	15	0.05
18249	869	20	0.01
18252	870	2	0.07
18265	870	15	0.72
18269	870	19	0.16
18270	870	20	0.05
18273	871	2	0.01
18284	871	13	0.04
18285	871	14	0.87
18286	871	15	0.01
18288	871	17	0.07
18292	872	0	0.52
18299	872	7	0.36
18302	872	10	0.01
18306	872	14	0.09
18310	872	18	0.01
18311	872	19	0.01
18316	873	3	1.00
18334	874	0	0.60
18336	874	2	0.04
18344	874	10	0.16
18346	874	12	0.04
18347	874	13	0.06
18349	874	15	0.03
18352	874	18	0.01
18353	874	19	0.06
18359	875	4	0.01
18364	875	9	0.14
18365	875	10	0.85
18387	876	11	0.01
18388	876	12	0.04
18389	876	13	0.58
18391	876	15	0.22
18394	876	18	0.15
18399	877	2	0.03
18401	877	4	0.09
18406	877	9	0.88
18426	878	8	0.23
18428	878	10	0.01
18430	878	12	0.04
18436	878	18	0.71
18442	879	3	1.00
18463	880	3	1.00
18489	881	8	0.01
18490	881	9	0.01
18493	881	12	0.16
18494	881	13	0.18
18496	881	15	0.63
18505	882	3	1.00
18525	883	2	0.02
18534	883	11	0.01
18535	883	12	0.14
18536	883	13	0.31
18537	883	14	0.01
18538	883	15	0.44
18541	883	18	0.02
18542	883	19	0.05
18547	884	3	1.00
18569	885	4	0.01
18576	885	11	0.33
18578	885	13	0.41
18582	885	17	0.15
18585	885	20	0.11
18588	886	2	0.02
18589	886	3	0.11
18596	886	10	0.41
18601	886	15	0.20
18605	886	19	0.27
18616	887	9	0.08
18618	887	11	0.32
18620	887	13	0.60
18637	888	9	0.01
18638	888	10	0.22
18643	888	15	0.76
18657	889	8	0.09
18660	889	11	0.02
18662	889	13	0.88
18672	890	2	0.04
18674	890	4	0.01
18681	890	11	0.85
18683	890	13	0.10
18694	891	3	0.99
18710	891	19	0.01
18725	892	13	0.04
18726	892	14	0.81
18727	892	15	0.02
18730	892	18	0.12
18731	892	19	0.01
18741	893	8	0.02
18745	893	12	0.03
18746	893	13	0.01
18751	893	18	0.94
18756	894	2	0.10
18765	894	11	0.01
18767	894	13	0.88
18784	895	9	0.02
18786	895	11	0.03
18788	895	13	0.93
18789	895	14	0.03
18796	896	0	0.64
18803	896	7	0.27
18806	896	10	0.01
18810	896	14	0.06
18814	896	18	0.01
18820	897	3	1.00
18840	898	2	0.01
18847	898	9	0.01
18849	898	11	0.03
18851	898	13	0.95
18867	899	8	0.04
18870	899	11	0.01
18871	899	12	0.03
18877	899	18	0.88
18878	899	19	0.04
18894	900	14	0.09
18897	900	17	0.89
18898	900	18	0.02
18909	901	8	0.01
18910	901	9	0.01
18912	901	11	0.01
18913	901	12	0.10
18914	901	13	0.01
18919	901	18	0.82
18920	901	19	0.03
18925	902	3	1.00
18952	903	9	0.05
18954	903	11	0.12
18956	903	13	0.83
18967	904	3	1.00
18997	905	12	0.01
18998	905	13	0.08
18999	905	14	0.68
19000	905	15	0.03
19003	905	18	0.19
19004	905	19	0.01
19008	906	2	0.01
19013	906	7	0.01
19016	906	10	0.51
19018	906	12	0.02
19020	906	14	0.12
19021	906	15	0.30
19025	906	19	0.03
19038	907	11	0.01
19040	907	13	0.01
19041	907	14	0.95
19042	907	15	0.02
19047	907	20	0.01
19050	908	2	0.01
19056	908	8	0.40
19059	908	11	0.01
19061	908	13	0.02
19066	908	18	0.55
19067	908	19	0.02
19072	909	3	1.00
19092	910	2	0.58
19099	910	9	0.06
19101	910	11	0.35
19125	911	14	0.30
19128	911	17	0.67
19129	911	18	0.03
19141	912	9	0.01
19143	912	11	0.01
19144	912	12	0.10
19146	912	14	0.12
19147	912	15	0.76
19162	913	9	0.07
19168	913	15	0.93
19186	914	12	0.11
19187	914	13	0.08
19188	914	14	0.55
19189	914	15	0.20
19192	914	18	0.06
19208	915	13	0.01
19209	915	14	0.96
19210	915	15	0.01
19220	916	4	0.01
19225	916	9	0.83
19226	916	10	0.01
19231	916	15	0.15
19239	917	2	0.01
19245	917	8	0.07
19249	917	12	0.02
19250	917	13	0.02
19252	917	15	0.02
19255	917	18	0.82
19256	917	19	0.04
19260	918	2	0.09
19270	918	12	0.01
19272	918	14	0.02
19273	918	15	0.73
19277	918	19	0.15
19282	919	3	1.00
19302	920	2	0.25
19304	920	4	0.01
19309	920	9	0.73
19311	920	11	0.01
19330	921	9	0.05
19332	921	11	0.10
19333	921	12	0.85
19350	922	8	0.10
19351	922	9	0.05
19353	922	11	0.02
19355	922	13	0.82
19367	923	4	0.02
19374	923	11	0.98
19392	924	8	0.12
19395	924	11	0.01
19396	924	12	0.04
19397	924	13	0.14
19399	924	15	0.03
19402	924	18	0.65
19405	925	0	0.28
19412	925	7	0.24
19415	925	10	0.03
19417	925	12	0.01
19419	925	14	0.42
19420	925	15	0.02
19435	926	9	0.03
19441	926	15	0.97
19449	927	2	0.99
19451	927	4	0.01
19472	928	4	0.12
19474	928	6	0.86
19479	928	11	0.02
19500	929	11	0.02
19501	929	12	0.18
19507	929	18	0.65
19508	929	19	0.15
19518	930	8	0.97
19521	930	11	0.03
19535	931	4	0.05
19540	931	9	0.03
19550	931	19	0.92
19554	932	2	0.90
19556	932	4	0.09
19561	932	9	0.01
19581	933	8	0.01
19585	933	12	0.04
19591	933	18	0.93
19592	933	19	0.02
19603	934	9	0.01
19606	934	12	0.99
19623	935	8	0.66
19624	935	9	0.05
19626	935	11	0.01
19627	935	12	0.25
19633	935	18	0.03
19639	936	3	1.00
19667	937	10	0.45
19668	937	11	0.01
19669	937	12	0.24
19672	937	15	0.24
19676	937	19	0.06
19687	938	9	0.01
19689	938	11	0.04
19690	938	12	0.47
19691	938	13	0.12
19693	938	15	0.37
19704	939	5	0.45
19707	939	8	0.05
19711	939	12	0.02
19717	939	18	0.48
19722	940	2	0.02
19729	940	9	0.01
19731	940	11	0.03
19732	940	12	0.16
19739	940	19	0.79
19749	941	8	0.24
19752	941	11	0.02
19753	941	12	0.36
19754	941	13	0.15
19759	941	18	0.23
19771	942	9	0.68
19773	942	11	0.30
19774	942	12	0.02
19787	943	4	0.04
19792	943	9	0.03
19794	943	11	0.21
19795	943	12	0.73
19809	944	5	0.34
19812	944	8	0.11
19816	944	12	0.03
19822	944	18	0.52
19836	945	11	0.01
19837	945	12	0.86
19844	945	19	0.12
19851	946	5	0.04
19852	946	6	0.64
19854	946	8	0.07
19857	946	11	0.01
19864	946	18	0.23
19871	947	4	0.01
19876	947	9	0.01
19886	947	19	0.99
19892	948	4	0.01
19897	948	9	0.51
19900	948	12	0.20
19907	948	19	0.27
19920	949	11	0.17
19921	949	12	0.72
19927	949	18	0.02
19928	949	19	0.09
19938	950	8	0.26
19941	950	11	0.03
19942	950	12	0.43
19943	950	13	0.01
19948	950	18	0.26
19956	951	5	0.01
19959	951	8	0.08
19963	951	12	0.03
19969	951	18	0.88
19976	952	4	0.05
19981	952	9	0.95
19995	953	2	0.03
20002	953	9	0.04
20008	953	15	0.01
20012	953	19	0.92
20016	954	2	0.75
20018	954	4	0.11
20023	954	9	0.14
20039	955	4	0.02
20044	955	9	0.92
20054	955	19	0.06
20061	956	5	0.87
20064	956	8	0.06
20074	956	18	0.06
20096	957	19	1.00
20106	958	8	0.01
20109	958	11	0.01
20110	958	12	0.06
20116	958	18	0.82
20117	958	19	0.10
20129	959	10	0.98
20134	959	15	0.02
20144	960	4	0.02
20149	960	9	0.98
20163	961	2	0.18
20172	961	11	0.10
20173	961	12	0.51
20174	961	13	0.02
20176	961	15	0.03
20180	961	19	0.16
20190	962	8	0.96
20191	962	9	0.01
20193	962	11	0.01
20195	962	13	0.03
20206	963	3	1.00
20226	964	2	0.40
20228	964	4	0.59
20233	964	9	0.01
20249	965	4	0.29
20254	965	9	0.71
20269	966	3	1.00
20296	967	9	0.03
20298	967	11	0.03
20299	967	12	0.94
20308	968	0	0.07
20318	968	10	0.54
20319	968	11	0.01
20320	968	12	0.25
20321	968	13	0.01
20323	968	15	0.13
20331	969	2	0.02
20338	969	9	0.02
20348	969	19	0.95
20355	970	5	0.01
20358	970	8	0.05
20362	970	12	0.03
20368	970	18	0.90
20375	971	4	0.01
20380	971	9	0.60
20386	971	15	0.22
20390	971	19	0.16
20395	972	3	1.00
20418	973	5	0.98
20425	973	12	0.01
20431	973	18	0.01
20445	974	11	0.16
20446	974	12	0.51
20452	974	18	0.02
20453	974	19	0.31
20455	975	0	0.13
20465	975	10	0.26
20466	975	11	0.14
20467	975	12	0.05
20468	975	13	0.29
20470	975	15	0.01
20474	975	19	0.12
20478	976	2	0.47
20480	976	4	0.53
20505	977	8	0.16
20506	977	9	0.61
20508	977	11	0.13
20510	977	13	0.10
20522	978	4	0.02
20527	978	9	0.32
20530	978	12	0.08
20537	978	19	0.58
20548	979	9	0.02
20551	979	12	0.98
20565	980	5	0.08
20566	980	6	0.82
20572	980	12	0.09
20578	980	18	0.01
20584	981	3	1.00
20608	982	6	0.25
20610	982	8	0.73
20613	982	11	0.01
20614	982	12	0.01
20628	983	5	0.73
20631	983	8	0.15
20635	983	12	0.12
20649	984	5	0.96
20652	984	8	0.03
20656	984	12	0.01
20662	984	18	0.01
20668	985	3	1.00
20690	986	4	0.01
20694	986	8	0.01
20695	986	9	0.11
20697	986	11	0.88
20711	987	4	0.01
20726	987	19	0.99
20733	988	5	0.01
20734	988	6	0.60
20736	988	8	0.34
20740	988	12	0.04
20751	989	2	0.01
20760	989	11	0.02
20768	989	19	0.97
20775	990	5	0.87
20778	990	8	0.02
20788	990	18	0.10
20794	991	3	1.00
20815	992	3	1.00
20836	993	3	1.00
20858	994	4	0.96
20863	994	9	0.02
20873	994	19	0.02
20880	995	5	0.05
20883	995	8	0.05
20887	995	12	0.07
20893	995	18	0.83
20901	996	5	0.01
20904	996	8	0.16
20908	996	12	0.03
20914	996	18	0.80
20925	997	8	0.09
20929	997	12	0.04
20935	997	18	0.86
20946	998	8	0.01
20950	998	12	0.16
20956	998	18	0.83
20971	999	12	0.03
20973	999	14	0.83
20974	999	15	0.12
20978	999	19	0.02
20982	1000	2	0.81
20984	1000	4	0.04
20989	1000	9	0.15
21009	1001	8	0.57
21012	1001	11	0.06
21013	1001	12	0.22
21019	1001	18	0.15
21026	1002	4	0.59
21031	1002	9	0.41
21047	1003	4	0.01
21052	1003	9	0.99
21066	1004	2	0.11
21073	1004	9	0.02
21074	1004	10	0.06
21075	1004	11	0.05
21076	1004	12	0.57
21083	1004	19	0.20
21087	1005	2	0.31
21100	1005	15	0.06
21104	1005	19	0.62
21115	1006	9	0.01
21117	1006	11	0.02
21118	1006	12	0.82
21124	1006	18	0.16
21129	1007	2	0.07
21138	1007	11	0.02
21139	1007	12	0.05
21142	1007	15	0.63
21146	1007	19	0.24
21156	1008	8	0.02
21160	1008	12	0.04
21166	1008	18	0.93
21167	1008	19	0.01
21178	1009	9	1.00
21201	1010	11	0.01
21202	1010	12	0.04
21209	1010	19	0.95
21221	1011	10	0.13
21223	1011	12	0.02
21226	1011	15	0.85
21243	1012	11	0.01
21244	1012	12	0.01
21250	1012	18	0.88
21251	1012	19	0.09
21257	1013	4	0.01
21262	1013	9	0.03
21263	1013	10	0.09
21272	1013	19	0.86
21276	1014	2	0.03
21278	1014	4	0.04
21283	1014	9	0.21
21293	1014	19	0.72
21298	1015	3	1.00
21320	1016	4	0.06
21325	1016	9	0.94
21341	1017	4	0.01
21343	1017	6	0.62
21345	1017	8	0.01
21348	1017	11	0.36
21363	1018	5	0.95
21366	1018	8	0.01
21370	1018	12	0.01
21374	1018	16	0.03
21388	1019	9	0.01
21390	1019	11	0.05
21391	1019	12	0.92
21397	1019	18	0.02
21406	1020	6	0.14
21409	1020	9	0.01
21411	1020	11	0.16
21412	1020	12	0.57
21419	1020	19	0.11
21425	1021	4	0.16
21430	1021	9	0.84
21440	1021	19	0.01
21451	1022	9	0.02
21453	1022	11	0.02
21454	1022	12	0.20
21461	1022	19	0.76
21467	1023	4	0.25
21472	1023	9	0.75
21495	1024	11	0.01
21496	1024	12	0.96
21502	1024	18	0.03
21514	1025	9	0.02
21516	1025	11	0.03
21518	1025	13	0.95
21528	1026	2	0.01
21535	1026	9	0.01
21537	1026	11	0.02
21539	1026	13	0.96
21550	1027	3	1.00
21568	1028	0	0.53
21575	1028	7	0.23
21582	1028	14	0.02
21585	1028	17	0.20
21586	1028	18	0.01
21597	1029	8	0.22
21598	1029	9	0.01
21601	1029	12	0.17
21607	1029	18	0.60
21619	1030	9	0.01
21620	1030	10	0.15
21621	1030	11	0.02
21623	1030	13	0.82
21633	1031	2	0.25
21642	1031	11	0.02
21643	1031	12	0.12
21644	1031	13	0.07
21646	1031	15	0.04
21649	1031	18	0.35
21650	1031	19	0.14
21661	1032	9	0.01
21667	1032	15	0.98
21671	1032	19	0.01
21675	1033	2	0.66
21683	1033	10	0.34
21696	1034	2	0.15
21705	1034	11	0.01
21706	1034	12	0.11
21709	1034	15	0.51
21713	1034	19	0.21
21728	1035	13	0.15
21732	1035	17	0.80
21735	1035	20	0.04
21738	1036	2	0.01
21744	1036	8	0.18
21748	1036	12	0.02
21754	1036	18	0.76
21755	1036	19	0.03
21761	1037	4	0.47
21766	1037	9	0.01
21777	1037	20	0.52
21786	1038	8	0.74
21787	1038	9	0.10
21789	1038	11	0.16
21801	1039	2	0.09
21803	1039	4	0.01
21808	1039	9	0.24
21814	1039	15	0.57
21818	1039	19	0.09
21820	1040	0	0.85
21822	1040	2	0.01
21830	1040	10	0.04
21832	1040	12	0.01
21833	1040	13	0.03
21835	1040	15	0.03
21839	1040	19	0.02
21844	1041	3	1.00
21862	1042	0	0.94
21870	1042	8	0.01
21872	1042	10	0.01
21874	1042	12	0.01
21875	1042	13	0.01
21876	1042	14	0.01
21877	1042	15	0.01
21883	1043	0	0.94
21893	1043	10	0.03
21896	1043	13	0.01
21897	1043	14	0.01
21898	1043	15	0.01
21906	1044	2	0.39
21908	1044	4	0.01
21913	1044	9	0.06
21915	1044	11	0.54
21927	1045	2	0.20
21934	1045	9	0.01
21940	1045	15	0.64
21944	1045	19	0.12
21945	1045	20	0.02
21954	1046	8	0.73
21955	1046	9	0.01
21957	1046	11	0.01
21959	1046	13	0.25
21969	1047	2	0.02
21979	1047	12	0.01
21981	1047	14	0.90
21982	1047	15	0.05
21986	1047	19	0.01
21997	1048	9	0.04
22003	1048	15	0.95
22017	1049	8	0.03
22019	1049	10	0.05
22021	1049	12	0.09
22027	1049	18	0.82
22028	1049	19	0.01
22032	1050	2	0.03
22034	1050	4	0.04
22041	1050	11	0.93
22063	1051	12	0.20
22064	1051	13	0.37
22066	1051	15	0.41
22074	1052	2	0.05
22076	1052	4	0.02
22083	1052	11	0.93
22085	1052	13	0.01
22095	1053	2	0.07
22102	1053	9	0.01
22104	1053	11	0.10
22106	1053	13	0.80
22113	1053	20	0.01
22114	1054	0	0.87
22121	1054	7	0.02
22124	1054	10	0.01
22126	1054	12	0.01
22128	1054	14	0.08
22129	1054	15	0.01
22144	1055	9	0.02
22150	1055	15	0.98
22156	1056	0	0.20
22157	1056	1	0.01
22163	1056	7	0.05
22170	1056	14	0.01
22173	1056	17	0.72
22177	1057	0	0.90
22185	1057	8	0.01
22187	1057	10	0.01
22189	1057	12	0.01
22190	1057	13	0.01
22192	1057	15	0.02
22195	1057	18	0.04
22207	1058	9	0.01
22209	1058	11	0.01
22210	1058	12	0.22
22211	1058	13	0.19
22212	1058	14	0.03
22213	1058	15	0.55
22227	1059	8	0.01
22231	1059	12	0.02
22232	1059	13	0.24
22234	1059	15	0.14
22237	1059	18	0.58
22240	1060	0	0.16
22242	1060	2	0.01
22247	1060	7	0.69
22250	1060	10	0.03
22254	1060	14	0.08
22257	1060	17	0.01
22270	1061	9	0.01
22272	1061	11	0.04
22274	1061	13	0.86
22278	1061	17	0.08
22284	1062	2	0.02
22289	1062	7	0.45
22292	1062	10	0.37
22294	1062	12	0.01
22296	1062	14	0.14
22297	1062	15	0.01
22311	1063	8	0.08
22313	1063	10	0.02
22315	1063	12	0.02
22316	1063	13	0.02
22318	1063	15	0.01
22321	1063	18	0.82
22322	1063	19	0.02
22331	1064	7	0.92
22332	1064	8	0.01
22334	1064	10	0.02
22337	1064	13	0.04
22344	1064	20	0.01
22347	1065	2	0.01
22353	1065	8	0.28
22358	1065	13	0.52
22359	1065	14	0.18
22378	1066	12	0.04
22379	1066	13	0.21
22380	1066	14	0.01
22381	1066	15	0.15
22384	1066	18	0.58
22398	1067	11	0.02
22399	1067	12	0.07
22401	1067	14	0.63
22402	1067	15	0.28
22408	1068	0	0.62
22415	1068	7	0.23
22418	1068	10	0.01
22422	1068	14	0.10
22423	1068	15	0.01
22426	1068	18	0.02
22431	1069	2	0.14
22437	1069	8	0.13
22438	1069	9	0.01
22440	1069	11	0.01
22442	1069	13	0.69
22449	1069	20	0.03
22454	1070	4	0.01
22459	1070	9	0.62
22461	1070	11	0.36
22465	1070	15	0.01
22482	1071	11	0.01
22483	1071	12	0.03
22484	1071	13	0.80
22486	1071	15	0.09
22489	1071	18	0.07
22494	1072	2	0.01
22504	1072	12	0.01
22505	1072	13	0.02
22506	1072	14	0.92
22507	1072	15	0.02
22510	1072	18	0.01
22511	1072	19	0.01
22512	1072	20	0.01
22522	1073	9	0.70
22533	1073	20	0.30
22545	1074	11	0.17
22547	1074	13	0.42
22554	1074	20	0.41
22558	1075	3	1.00
22584	1076	8	0.46
22585	1076	9	0.03
22587	1076	11	0.01
22588	1076	12	0.41
22589	1076	13	0.02
22591	1076	15	0.02
22594	1076	18	0.05
22605	1077	8	0.03
22610	1077	13	0.03
22611	1077	14	0.82
22612	1077	15	0.02
22615	1077	18	0.07
22617	1077	20	0.03
22620	1078	2	0.01
22631	1078	13	0.01
22632	1078	14	0.95
22633	1078	15	0.01
22637	1078	19	0.02
22647	1079	8	0.16
22650	1079	11	0.01
22652	1079	13	0.83
22669	1080	9	0.01
22671	1080	11	0.01
22673	1080	13	0.98
22684	1081	3	1.00
22704	1082	2	0.01
22710	1082	8	0.09
22712	1082	10	0.07
22714	1082	12	0.02
22715	1082	13	0.01
22717	1082	15	0.01
22720	1082	18	0.79
22721	1082	19	0.02
22726	1083	3	1.00
22753	1084	9	0.01
22755	1084	11	0.01
22757	1084	13	0.97
22767	1085	2	0.42
22774	1085	9	0.13
22776	1085	11	0.44
22788	1086	2	0.07
22797	1086	11	0.01
22799	1086	13	0.69
22800	1086	14	0.22
22811	1087	4	0.01
22816	1087	9	0.50
22827	1087	20	0.49
22830	1088	2	0.05
22836	1088	8	0.43
22837	1088	9	0.02
22839	1088	11	0.09
22841	1088	13	0.41
22852	1089	3	1.00
22872	1090	2	0.01
22882	1090	12	0.03
22883	1090	13	0.41
22884	1090	14	0.06
